"","BIRTH","COUNTRY","GENDER","ObsValue","RATE","TIME_FORMAT","Time"
"5690","FB","SVN","MEN","75.8","P_RATE","P1Y","2011"
"5691","FB","SVN","MEN","77.8","P_RATE","P1Y","2012"
"5692","FB","SVN","MEN","80","P_RATE","P1Y","2013"
"5693","FB","SVN","MEN","75.1","P_RATE","P1Y","2014"
"5694","FB","SVN","MEN","76.7","P_RATE","P1Y","2015"
"5695","FB","SVN","MEN","76.6","P_RATE","P1Y","2016"
"5696","FB","SVN","MEN","77.1","P_RATE","P1Y","2017"
"5697","FB","SVN","MEN","79.3","P_RATE","P1Y","2018"
"5698","FB","SVN","MEN","81.4","P_RATE","P1Y","2019"
"5699","FB","SVN","MEN","81.3","P_RATE","P1Y","2020"
"5700","FB","SVN","MEN","78.8","P_RATE","P1Y","2021"
"5701","FB","SVN","WMN","61.3","N_RATE","P1Y","2000"
"5702","FB","SVN","WMN","62.8","N_RATE","P1Y","2001"
"5703","FB","SVN","WMN","62.9","N_RATE","P1Y","2002"
"5704","FB","SVN","WMN","61.3","N_RATE","P1Y","2003"
"5705","FB","SVN","WMN","60.7","N_RATE","P1Y","2004"
"5706","FB","SVN","WMN","61.6","N_RATE","P1Y","2005"
"5707","FB","SVN","WMN","62.3","N_RATE","P1Y","2006"
"5708","FB","SVN","WMN","61.2","N_RATE","P1Y","2007"
"5709","FB","SVN","WMN","62.1","N_RATE","P1Y","2008"
"5710","FB","SVN","WMN","61","N_RATE","P1Y","2009"
"5711","FB","SVN","WMN","59.8","N_RATE","P1Y","2010"
"5712","FB","SVN","WMN","54.3","N_RATE","P1Y","2011"
"5713","FB","SVN","WMN","55.2","N_RATE","P1Y","2012"
"5714","FB","SVN","WMN","48.9","N_RATE","P1Y","2013"
"5715","FB","SVN","WMN","49.1","N_RATE","P1Y","2014"
"5716","FB","SVN","WMN","53","N_RATE","P1Y","2015"
"5717","FB","SVN","WMN","55.2","N_RATE","P1Y","2016"
"5718","FB","SVN","WMN","59.7","N_RATE","P1Y","2017"
"5719","FB","SVN","WMN","58","N_RATE","P1Y","2018"
"5720","FB","SVN","WMN","57.1","N_RATE","P1Y","2019"
"5721","FB","SVN","WMN","57.3","N_RATE","P1Y","2020"
"5722","FB","SVN","WMN","59.1","N_RATE","P1Y","2021"
"5723","FB","SVN","WMN","7.9","U_RATE","P1Y","2000"
"5724","FB","SVN","WMN","9.6","U_RATE","P1Y","2001"
"5725","FB","SVN","WMN","9","U_RATE","P1Y","2002"
"5726","FB","SVN","WMN","8.3","U_RATE","P1Y","2003"
"5727","FB","SVN","WMN","9.5","U_RATE","P1Y","2004"
"5728","FB","SVN","WMN","7.8","U_RATE","P1Y","2005"
"5729","FB","SVN","WMN","8.9","U_RATE","P1Y","2006"
"5730","FB","SVN","WMN","7.8","U_RATE","P1Y","2007"
"5731","FB","SVN","WMN","6","U_RATE","P1Y","2008"
"5732","FB","SVN","WMN","7.2","U_RATE","P1Y","2009"
"5733","FB","SVN","WMN","9.8","U_RATE","P1Y","2010"
"5734","FB","SVN","WMN","14","U_RATE","P1Y","2011"
"5735","FB","SVN","WMN","14.5","U_RATE","P1Y","2012"
"5736","FB","SVN","WMN","21.4","U_RATE","P1Y","2013"
"5737","FB","SVN","WMN","15.7","U_RATE","P1Y","2014"
"5738","FB","SVN","WMN","14.6","U_RATE","P1Y","2015"
"5739","FB","SVN","WMN","13.3","U_RATE","P1Y","2016"
"5740","FB","SVN","WMN","11.8","U_RATE","P1Y","2017"
"5741","FB","SVN","WMN","8.9","U_RATE","P1Y","2018"
"5742","FB","SVN","WMN","7.5","U_RATE","P1Y","2019"
"5743","FB","SVN","WMN","11.4","U_RATE","P1Y","2020"
"5744","FB","SVN","WMN","10","U_RATE","P1Y","2021"
"5745","FB","SVN","WMN","66.6","P_RATE","P1Y","2000"
"5746","FB","SVN","WMN","69.5","P_RATE","P1Y","2001"
"5747","FB","SVN","WMN","69.2","P_RATE","P1Y","2002"
"5748","FB","SVN","WMN","66.8","P_RATE","P1Y","2003"
"5749","FB","SVN","WMN","67.1","P_RATE","P1Y","2004"
"5750","FB","SVN","WMN","66.8","P_RATE","P1Y","2005"
"5751","FB","SVN","WMN","68.4","P_RATE","P1Y","2006"
"5752","FB","SVN","WMN","66.3","P_RATE","P1Y","2007"
"5753","FB","SVN","WMN","66.1","P_RATE","P1Y","2008"
"5754","FB","SVN","WMN","65.7","P_RATE","P1Y","2009"
"5755","FB","SVN","WMN","66.3","P_RATE","P1Y","2010"
"5756","FB","SVN","WMN","63.1","P_RATE","P1Y","2011"
"5757","FB","SVN","WMN","64.6","P_RATE","P1Y","2012"
"5758","FB","SVN","WMN","62.3","P_RATE","P1Y","2013"
"5759","FB","SVN","WMN","58.2","P_RATE","P1Y","2014"
"5760","FB","SVN","WMN","62","P_RATE","P1Y","2015"
"5761","FB","SVN","WMN","63.6","P_RATE","P1Y","2016"
"5762","FB","SVN","WMN","67.7","P_RATE","P1Y","2017"
"5763","FB","SVN","WMN","63.7","P_RATE","P1Y","2018"
"5764","FB","SVN","WMN","61.8","P_RATE","P1Y","2019"
"5765","FB","SVN","WMN","64.7","P_RATE","P1Y","2020"
"5766","FB","SVN","WMN","65.6","P_RATE","P1Y","2021"
"5767","FB","SVN","TOT","64","N_RATE","P1Y","2000"
"5768","FB","SVN","TOT","67.9","N_RATE","P1Y","2001"
"5769","FB","SVN","TOT","66.3","N_RATE","P1Y","2002"
"5770","FB","SVN","TOT","64","N_RATE","P1Y","2003"
"5771","FB","SVN","TOT","64.8","N_RATE","P1Y","2004"
"5772","FB","SVN","TOT","67.2","N_RATE","P1Y","2005"
"5773","FB","SVN","TOT","66.8","N_RATE","P1Y","2006"
"5774","FB","SVN","TOT","67.9","N_RATE","P1Y","2007"
"5775","FB","SVN","TOT","68.4","N_RATE","P1Y","2008"
"5776","FB","SVN","TOT","66.1","N_RATE","P1Y","2009"
"5777","FB","SVN","TOT","65.3","N_RATE","P1Y","2010"
"5778","FB","SVN","TOT","61.9","N_RATE","P1Y","2011"
"5779","FB","SVN","TOT","63.9","N_RATE","P1Y","2012"
"5780","FB","SVN","TOT","60.5","N_RATE","P1Y","2013"
"5781","FB","SVN","TOT","58.2","N_RATE","P1Y","2014"
"5782","FB","SVN","TOT","61.3","N_RATE","P1Y","2015"
"5783","FB","SVN","TOT","62.4","N_RATE","P1Y","2016"
"5784","FB","SVN","TOT","66.3","N_RATE","P1Y","2017"
"5785","FB","SVN","TOT","67","N_RATE","P1Y","2018"
"5786","FB","SVN","TOT","68","N_RATE","P1Y","2019"
"5787","FB","SVN","TOT","68.6","N_RATE","P1Y","2020"
"5788","FB","SVN","TOT","67.6","N_RATE","P1Y","2021"
"5789","FB","SVN","TOT","9","U_RATE","P1Y","2000"
"5790","FB","SVN","TOT","8.2","U_RATE","P1Y","2001"
"5791","FB","SVN","TOT","7.8","U_RATE","P1Y","2002"
"5792","FB","SVN","TOT","8.1","U_RATE","P1Y","2003"
"5793","FB","SVN","TOT","7.7","U_RATE","P1Y","2004"
"5794","FB","SVN","TOT","6.9","U_RATE","P1Y","2005"
"5795","FB","SVN","TOT","7.2","U_RATE","P1Y","2006"
"5796","FB","SVN","TOT","5.7","U_RATE","P1Y","2007"
"5797","FB","SVN","TOT","5.3","U_RATE","P1Y","2008"
"5798","FB","SVN","TOT","7.4","U_RATE","P1Y","2009"
"5799","FB","SVN","TOT","9.6","U_RATE","P1Y","2010"
"5800","FB","SVN","TOT","11.5","U_RATE","P1Y","2011"
"5801","FB","SVN","TOT","10.9","U_RATE","P1Y","2012"
"5802","FB","SVN","TOT","15.3","U_RATE","P1Y","2013"
"5803","FB","SVN","TOT","13","U_RATE","P1Y","2014"
"5804","FB","SVN","TOT","11.9","U_RATE","P1Y","2015"
"5805","FB","SVN","TOT","11.1","U_RATE","P1Y","2016"
"5806","FB","SVN","TOT","8.4","U_RATE","P1Y","2017"
"5807","FB","SVN","TOT","6.5","U_RATE","P1Y","2018"
"5808","FB","SVN","TOT","5.9","U_RATE","P1Y","2019"
"5809","FB","SVN","TOT","6.9","U_RATE","P1Y","2020"
"5810","FB","SVN","TOT","6.7","U_RATE","P1Y","2021"
"5811","FB","SVN","TOT","70.4","P_RATE","P1Y","2000"
"5812","FB","SVN","TOT","73.9","P_RATE","P1Y","2001"
"5813","FB","SVN","TOT","71.9","P_RATE","P1Y","2002"
"5814","FB","SVN","TOT","69.6","P_RATE","P1Y","2003"
"5815","FB","SVN","TOT","70.2","P_RATE","P1Y","2004"
"5816","FB","SVN","TOT","72.2","P_RATE","P1Y","2005"
"5817","FB","SVN","TOT","72","P_RATE","P1Y","2006"
"5818","FB","SVN","TOT","72","P_RATE","P1Y","2007"
"5819","FB","SVN","TOT","72.2","P_RATE","P1Y","2008"
"5820","FB","SVN","TOT","71.3","P_RATE","P1Y","2009"
"5821","FB","SVN","TOT","72.2","P_RATE","P1Y","2010"
"5822","FB","SVN","TOT","69.9","P_RATE","P1Y","2011"
"5823","FB","SVN","TOT","71.7","P_RATE","P1Y","2012"
"5824","FB","SVN","TOT","71.5","P_RATE","P1Y","2013"
"5825","FB","SVN","TOT","66.9","P_RATE","P1Y","2014"
"5826","FB","SVN","TOT","69.6","P_RATE","P1Y","2015"
"5827","FB","SVN","TOT","70.3","P_RATE","P1Y","2016"
"5828","FB","SVN","TOT","72.4","P_RATE","P1Y","2017"
"5829","FB","SVN","TOT","71.7","P_RATE","P1Y","2018"
"5830","FB","SVN","TOT","72.3","P_RATE","P1Y","2019"
"5831","FB","SVN","TOT","73.8","P_RATE","P1Y","2020"
"5832","FB","SVN","TOT","72.5","P_RATE","P1Y","2021"
"5833","FB","EU27","MEN","73.9","N_RATE","P1Y","2007"
"5834","FB","EU27","MEN","74.2","N_RATE","P1Y","2008"
"5835","FB","EU27","MEN","69.7","N_RATE","P1Y","2009"
"5836","FB","EU27","MEN","70.3","N_RATE","P1Y","2010"
"5837","FB","EU27","MEN","70.7","N_RATE","P1Y","2011"
"5838","FB","EU27","MEN","69.8","N_RATE","P1Y","2012"
"5839","FB","EU27","MEN","10","U_RATE","P1Y","2007"
"5840","FB","EU27","MEN","10.3","U_RATE","P1Y","2008"
"5841","FB","EU27","MEN","14.9","U_RATE","P1Y","2009"
"5842","FB","EU27","MEN","14.7","U_RATE","P1Y","2010"
"5843","FB","EU27","MEN","14","U_RATE","P1Y","2011"
"5844","FB","EU27","MEN","15.2","U_RATE","P1Y","2012"
"5845","FB","EU27","WMN","54.4","N_RATE","P1Y","2007"
"5846","FB","EU27","WMN","55.1","N_RATE","P1Y","2008"
"5847","FB","EU27","WMN","54.4","N_RATE","P1Y","2009"
"5848","FB","EU27","WMN","54.3","N_RATE","P1Y","2010"
"5849","FB","EU27","WMN","54.5","N_RATE","P1Y","2011"
"5850","FB","EU27","WMN","53.7","N_RATE","P1Y","2012"
"5851","FB","EU27","WMN","11.9","U_RATE","P1Y","2007"
"5852","FB","EU27","WMN","11.7","U_RATE","P1Y","2008"
"5853","FB","EU27","WMN","13.9","U_RATE","P1Y","2009"
"5854","FB","EU27","WMN","14.3","U_RATE","P1Y","2010"
"5855","FB","EU27","WMN","15","U_RATE","P1Y","2011"
"5856","FB","EU27","WMN","16","U_RATE","P1Y","2012"
"5857","FB","EU27","TOT","63.8","N_RATE","P1Y","2007"
"5858","FB","EU27","TOT","64.4","N_RATE","P1Y","2008"
"5859","FB","EU27","TOT","61.8","N_RATE","P1Y","2009"
"5860","FB","EU27","TOT","62","N_RATE","P1Y","2010"
"5861","FB","EU27","TOT","62.2","N_RATE","P1Y","2011"
"5862","FB","EU27","TOT","61.4","N_RATE","P1Y","2012"
"5863","FB","EU27","TOT","10.8","U_RATE","P1Y","2007"
"5864","FB","EU27","TOT","10.9","U_RATE","P1Y","2008"
"5865","FB","EU27","TOT","14.5","U_RATE","P1Y","2009"
"5866","FB","EU27","TOT","14.5","U_RATE","P1Y","2010"
"5867","FB","EU27","TOT","14.4","U_RATE","P1Y","2011"
"5868","FB","EU27","TOT","15.6","U_RATE","P1Y","2012"
"5869","FB","OECD","MEN","74","N_RATE","P1Y","2001"
"5870","FB","OECD","MEN","73","N_RATE","P1Y","2002"
"5871","FB","OECD","MEN","72","N_RATE","P1Y","2003"
"5872","FB","OECD","MEN","70","N_RATE","P1Y","2004"
"5873","FB","OECD","MEN","71","N_RATE","P1Y","2005"
"5874","FB","OECD","MEN","72","N_RATE","P1Y","2006"
"5875","FB","OECD","MEN","74","N_RATE","P1Y","2007"
"5876","FB","OECD","MEN","75","N_RATE","P1Y","2008"
"5877","FB","OECD","MEN","71","N_RATE","P1Y","2009"
"5878","FB","OECD","MEN","71","N_RATE","P1Y","2010"
"5879","FB","OECD","MEN","72","N_RATE","P1Y","2011"
"5880","FB","OECD","MEN","71","N_RATE","P1Y","2012"
"5881","FB","OECD","MEN","71","N_RATE","P1Y","2013"
"5882","FB","OECD","MEN","9","U_RATE","P1Y","2001"
"5883","FB","OECD","MEN","10","U_RATE","P1Y","2002"
"5884","FB","OECD","MEN","11","U_RATE","P1Y","2003"
"5885","FB","OECD","MEN","11","U_RATE","P1Y","2004"
"5886","FB","OECD","MEN","10","U_RATE","P1Y","2005"
"5887","FB","OECD","MEN","9","U_RATE","P1Y","2006"
"5888","FB","OECD","MEN","8","U_RATE","P1Y","2007"
"5889","FB","OECD","MEN","8","U_RATE","P1Y","2008"
"5890","FB","OECD","MEN","12","U_RATE","P1Y","2009"
"5891","FB","OECD","MEN","12","U_RATE","P1Y","2010"
"5892","FB","OECD","MEN","11","U_RATE","P1Y","2011"
"5893","FB","OECD","MEN","12","U_RATE","P1Y","2012"
"5894","FB","OECD","MEN","13","U_RATE","P1Y","2013"
"5895","FB","OECD","MEN","81","P_RATE","P1Y","2001"
"5896","FB","OECD","MEN","80","P_RATE","P1Y","2002"
"5897","FB","OECD","MEN","80","P_RATE","P1Y","2003"
"5898","FB","OECD","MEN","78","P_RATE","P1Y","2004"
"5899","FB","OECD","MEN","79","P_RATE","P1Y","2005"
"5900","FB","OECD","MEN","79","P_RATE","P1Y","2006"
"5901","FB","OECD","MEN","80","P_RATE","P1Y","2007"
"5902","FB","OECD","MEN","81","P_RATE","P1Y","2008"
"5903","FB","OECD","MEN","81","P_RATE","P1Y","2009"
"5904","FB","OECD","MEN","81","P_RATE","P1Y","2010"
"5905","FB","OECD","MEN","81","P_RATE","P1Y","2011"
"5906","FB","OECD","MEN","81","P_RATE","P1Y","2012"
"5907","FB","OECD","MEN","82","P_RATE","P1Y","2013"
"5908","FB","OECD","WMN","54","N_RATE","P1Y","2001"
"5909","FB","OECD","WMN","56","N_RATE","P1Y","2002"
"5910","FB","OECD","WMN","54","N_RATE","P1Y","2003"
"5911","FB","OECD","WMN","52","N_RATE","P1Y","2004"
"5912","FB","OECD","WMN","53","N_RATE","P1Y","2005"
"5913","FB","OECD","WMN","54","N_RATE","P1Y","2006"
"5914","FB","OECD","WMN","56","N_RATE","P1Y","2007"
"5915","FB","OECD","WMN","58","N_RATE","P1Y","2008"
"5916","FB","OECD","WMN","56","N_RATE","P1Y","2009"
"5917","FB","OECD","WMN","55","N_RATE","P1Y","2010"
"5918","FB","OECD","WMN","56","N_RATE","P1Y","2011"
"5919","FB","OECD","WMN","57","N_RATE","P1Y","2012"
"5920","FB","OECD","WMN","56","N_RATE","P1Y","2013"
"5921","FB","OECD","WMN","12","U_RATE","P1Y","2001"
"5922","FB","OECD","WMN","11","U_RATE","P1Y","2002"
"5923","FB","OECD","WMN","12","U_RATE","P1Y","2003"
"5924","FB","OECD","WMN","14","U_RATE","P1Y","2004"
"5925","FB","OECD","WMN","13","U_RATE","P1Y","2005"
"5926","FB","OECD","WMN","12","U_RATE","P1Y","2006"
"5927","FB","OECD","WMN","10","U_RATE","P1Y","2007"
"5928","FB","OECD","WMN","9","U_RATE","P1Y","2008"
"5929","FB","OECD","WMN","11","U_RATE","P1Y","2009"
"5930","FB","OECD","WMN","12","U_RATE","P1Y","2010"
"5931","FB","OECD","WMN","12","U_RATE","P1Y","2011"
"5932","FB","OECD","WMN","13","U_RATE","P1Y","2012"
"5933","FB","OECD","WMN","14","U_RATE","P1Y","2013"
"5934","FB","OECD","WMN","61","P_RATE","P1Y","2001"
"5935","FB","OECD","WMN","62","P_RATE","P1Y","2002"
"5936","FB","OECD","WMN","61","P_RATE","P1Y","2003"
"5937","FB","OECD","WMN","60","P_RATE","P1Y","2004"
"5938","FB","OECD","WMN","60","P_RATE","P1Y","2005"
"5939","FB","OECD","WMN","61","P_RATE","P1Y","2006"
"5940","FB","OECD","WMN","62","P_RATE","P1Y","2007"
"5941","FB","OECD","WMN","63","P_RATE","P1Y","2008"
"5942","FB","OECD","WMN","63","P_RATE","P1Y","2009"
"5943","FB","OECD","WMN","63","P_RATE","P1Y","2010"
"5944","FB","OECD","WMN","64","P_RATE","P1Y","2011"
"5945","FB","OECD","WMN","65","P_RATE","P1Y","2012"
"5946","FB","OECD","WMN","65","P_RATE","P1Y","2013"
"5947","FB","OECD","TOT","61","N_RATE","P1Y","2001"
"5948","FB","OECD","TOT","62","N_RATE","P1Y","2002"
"5949","FB","OECD","TOT","62","N_RATE","P1Y","2003"
"5950","FB","OECD","TOT","61","N_RATE","P1Y","2004"
"5951","FB","OECD","TOT","63","N_RATE","P1Y","2005"
"5952","FB","OECD","TOT","64","N_RATE","P1Y","2006"
"5953","FB","OECD","TOT","66","N_RATE","P1Y","2007"
"5954","FB","OECD","TOT","66","N_RATE","P1Y","2008"
"5955","FB","OECD","TOT","63","N_RATE","P1Y","2009"
"5956","FB","OECD","TOT","63","N_RATE","P1Y","2010"
"5957","FB","OECD","TOT","64","N_RATE","P1Y","2011"
"5958","FB","OECD","TOT","64","N_RATE","P1Y","2012"
"5959","FB","OECD","TOT","64","N_RATE","P1Y","2013"
"5960","FB","OECD","TOT","11","U_RATE","P1Y","2001"
"5961","FB","OECD","TOT","11","U_RATE","P1Y","2002"
"5962","FB","OECD","TOT","12","U_RATE","P1Y","2003"
"5963","FB","OECD","TOT","12","U_RATE","P1Y","2004"
"5964","FB","OECD","TOT","11","U_RATE","P1Y","2005"
"5965","FB","OECD","TOT","10","U_RATE","P1Y","2006"
"5966","FB","OECD","TOT","9","U_RATE","P1Y","2007"
"5967","FB","OECD","TOT","8","U_RATE","P1Y","2008"
"5968","FB","OECD","TOT","11","U_RATE","P1Y","2009"
"5969","FB","OECD","TOT","12","U_RATE","P1Y","2010"
"5970","FB","OECD","TOT","12","U_RATE","P1Y","2011"
"5971","FB","OECD","TOT","12","U_RATE","P1Y","2012"
"5972","FB","OECD","TOT","13","U_RATE","P1Y","2013"
"5973","FB","OECD","TOT","69","P_RATE","P1Y","2001"
"5974","FB","OECD","TOT","69","P_RATE","P1Y","2002"
"5975","FB","OECD","TOT","69","P_RATE","P1Y","2003"
"5976","FB","OECD","TOT","69","P_RATE","P1Y","2004"
"5977","FB","OECD","TOT","70","P_RATE","P1Y","2005"
"5978","FB","OECD","TOT","71","P_RATE","P1Y","2006"
"5979","FB","OECD","TOT","72","P_RATE","P1Y","2007"
"5980","FB","OECD","TOT","72","P_RATE","P1Y","2008"
"5981","FB","OECD","TOT","72","P_RATE","P1Y","2009"
"5982","FB","OECD","TOT","72","P_RATE","P1Y","2010"
"5983","FB","OECD","TOT","72","P_RATE","P1Y","2011"
"5984","FB","OECD","TOT","73","P_RATE","P1Y","2012"
"5985","FB","OECD","TOT","73","P_RATE","P1Y","2013"
"5986","NB","AUS","MEN","78.6","N_RATE","P1Y","2000"
"5987","NB","AUS","MEN","77.7","N_RATE","P1Y","2001"
"5988","NB","AUS","MEN","78.1","N_RATE","P1Y","2002"
"5989","NB","AUS","MEN","78.7","N_RATE","P1Y","2003"
"5990","NB","AUS","MEN","79.2","N_RATE","P1Y","2004"
"5991","NB","AUS","MEN","79.9","N_RATE","P1Y","2005"
"5992","NB","AUS","MEN","80.2","N_RATE","P1Y","2006"
"5993","NB","AUS","MEN","80.8","N_RATE","P1Y","2007"
"5994","NB","AUS","MEN","80.7","N_RATE","P1Y","2008"
"5995","NB","AUS","MEN","78.8","N_RATE","P1Y","2009"
"5996","NB","AUS","MEN","79.2","N_RATE","P1Y","2010"
"5997","NB","AUS","MEN","78.9","N_RATE","P1Y","2011"
"5998","NB","AUS","MEN","78.3","N_RATE","P1Y","2012"
"5999","NB","AUS","MEN","78","N_RATE","P1Y","2013"
"6000","NB","AUS","MEN","77.1","N_RATE","P1Y","2014"
"6001","NB","AUS","MEN","77.5","N_RATE","P1Y","2015"
"6002","NB","AUS","MEN","77.5","N_RATE","P1Y","2016"
"6003","NB","AUS","MEN","77.7","N_RATE","P1Y","2017"
"6004","NB","AUS","MEN","78.1","N_RATE","P1Y","2018"
"6005","NB","AUS","MEN","78.8","N_RATE","P1Y","2019"
"6006","NB","AUS","MEN","76.4","N_RATE","P1Y","2020"
"6007","NB","AUS","MEN","78.2","N_RATE","P1Y","2021"
"6008","NB","AUS","MEN","6.6","U_RATE","P1Y","2000"
"6009","NB","AUS","MEN","7.1","U_RATE","P1Y","2001"
"6010","NB","AUS","MEN","6.6","U_RATE","P1Y","2002"
"6011","NB","AUS","MEN","5.8","U_RATE","P1Y","2003"
"6012","NB","AUS","MEN","5.4","U_RATE","P1Y","2004"
"6013","NB","AUS","MEN","4.9","U_RATE","P1Y","2005"
"6014","NB","AUS","MEN","4.7","U_RATE","P1Y","2006"
"6015","NB","AUS","MEN","4.1","U_RATE","P1Y","2007"
"6016","NB","AUS","MEN","4","U_RATE","P1Y","2008"
"6017","NB","AUS","MEN","5.6","U_RATE","P1Y","2009"
"6018","NB","AUS","MEN","5.3","U_RATE","P1Y","2010"
"6019","NB","AUS","MEN","5.2","U_RATE","P1Y","2011"
"6020","NB","AUS","MEN","5.4","U_RATE","P1Y","2012"
"6021","NB","AUS","MEN","5.9","U_RATE","P1Y","2013"
"6022","NB","AUS","MEN","6.3","U_RATE","P1Y","2014"
"6023","NB","AUS","MEN","6.4","U_RATE","P1Y","2015"
"6024","NB","AUS","MEN","6","U_RATE","P1Y","2016"
"6025","NB","AUS","MEN","5.9","U_RATE","P1Y","2017"
"6026","NB","AUS","MEN","5.8","U_RATE","P1Y","2018"
"6027","NB","AUS","MEN","5.6","U_RATE","P1Y","2019"
"6028","NB","AUS","MEN","6.8","U_RATE","P1Y","2020"
"6029","NB","AUS","MEN","5.6","U_RATE","P1Y","2021"
"6030","NB","AUS","MEN","84.1","P_RATE","P1Y","2000"
"6031","NB","AUS","MEN","83.7","P_RATE","P1Y","2001"
"6032","NB","AUS","MEN","83.6","P_RATE","P1Y","2002"
"6033","NB","AUS","MEN","83.6","P_RATE","P1Y","2003"
"6034","NB","AUS","MEN","83.8","P_RATE","P1Y","2004"
"6035","NB","AUS","MEN","84","P_RATE","P1Y","2005"
"6036","NB","AUS","MEN","84.2","P_RATE","P1Y","2006"
"6037","NB","AUS","MEN","84.2","P_RATE","P1Y","2007"
"6038","NB","AUS","MEN","84.1","P_RATE","P1Y","2008"
"6039","NB","AUS","MEN","83.5","P_RATE","P1Y","2009"
"6040","NB","AUS","MEN","83.6","P_RATE","P1Y","2010"
"6041","NB","AUS","MEN","83.2","P_RATE","P1Y","2011"
"6042","NB","AUS","MEN","82.8","P_RATE","P1Y","2012"
"6043","NB","AUS","MEN","82.9","P_RATE","P1Y","2013"
"6044","NB","AUS","MEN","82.3","P_RATE","P1Y","2014"
"6045","NB","AUS","MEN","82.9","P_RATE","P1Y","2015"
"6046","NB","AUS","MEN","82.5","P_RATE","P1Y","2016"
"6047","NB","AUS","MEN","82.6","P_RATE","P1Y","2017"
"6048","NB","AUS","MEN","82.9","P_RATE","P1Y","2018"
"6049","NB","AUS","MEN","83.5","P_RATE","P1Y","2019"
"6050","NB","AUS","MEN","82","P_RATE","P1Y","2020"
"6051","NB","AUS","MEN","82.8","P_RATE","P1Y","2021"
"6052","NB","AUS","WMN","63.9","N_RATE","P1Y","2000"
"6053","NB","AUS","WMN","64.6","N_RATE","P1Y","2001"
"6054","NB","AUS","WMN","64.8","N_RATE","P1Y","2002"
"6055","NB","AUS","WMN","65.8","N_RATE","P1Y","2003"
"6056","NB","AUS","WMN","65.5","N_RATE","P1Y","2004"
"6057","NB","AUS","WMN","67.1","N_RATE","P1Y","2005"
"6058","NB","AUS","WMN","68.1","N_RATE","P1Y","2006"
"6059","NB","AUS","WMN","68.8","N_RATE","P1Y","2007"
"6060","NB","AUS","WMN","69.2","N_RATE","P1Y","2008"
"6061","NB","AUS","WMN","69","N_RATE","P1Y","2009"
"6062","NB","AUS","WMN","68.5","N_RATE","P1Y","2010"
"6063","NB","AUS","WMN","68.8","N_RATE","P1Y","2011"
"6064","NB","AUS","WMN","68.9","N_RATE","P1Y","2012"
"6065","NB","AUS","WMN","68.6","N_RATE","P1Y","2013"
"6066","NB","AUS","WMN","68.3","N_RATE","P1Y","2014"
"6067","NB","AUS","WMN","69.4","N_RATE","P1Y","2015"
"6068","NB","AUS","WMN","69.9","N_RATE","P1Y","2016"
"6069","NB","AUS","WMN","70.9","N_RATE","P1Y","2017"
"6070","NB","AUS","WMN","71.8","N_RATE","P1Y","2018"
"6071","NB","AUS","WMN","72.6","N_RATE","P1Y","2019"
"6072","NB","AUS","WMN","71","N_RATE","P1Y","2020"
"6073","NB","AUS","WMN","73.1","N_RATE","P1Y","2021"
"6074","NB","AUS","WMN","5.9","U_RATE","P1Y","2000"
"6075","NB","AUS","WMN","6.2","U_RATE","P1Y","2001"
"6076","NB","AUS","WMN","6","U_RATE","P1Y","2002"
"6077","NB","AUS","WMN","5.9","U_RATE","P1Y","2003"
"6078","NB","AUS","WMN","5.5","U_RATE","P1Y","2004"
"6079","NB","AUS","WMN","5.2","U_RATE","P1Y","2005"
"6080","NB","AUS","WMN","4.9","U_RATE","P1Y","2006"
"6081","NB","AUS","WMN","4.6","U_RATE","P1Y","2007"
"6082","NB","AUS","WMN","4.4","U_RATE","P1Y","2008"
"6083","NB","AUS","WMN","5","U_RATE","P1Y","2009"
"6084","NB","AUS","WMN","5.2","U_RATE","P1Y","2010"
"6085","NB","AUS","WMN","5.2","U_RATE","P1Y","2011"
"6086","NB","AUS","WMN","5.2","U_RATE","P1Y","2012"
"6087","NB","AUS","WMN","5.6","U_RATE","P1Y","2013"
"6088","NB","AUS","WMN","6.1","U_RATE","P1Y","2014"
"6089","NB","AUS","WMN","6","U_RATE","P1Y","2015"
"6090","NB","AUS","WMN","5.6","U_RATE","P1Y","2016"
"6091","NB","AUS","WMN","5.4","U_RATE","P1Y","2017"
"6092","NB","AUS","WMN","5","U_RATE","P1Y","2018"
"6093","NB","AUS","WMN","4.8","U_RATE","P1Y","2019"
"6094","NB","AUS","WMN","6","U_RATE","P1Y","2020"
"6095","NB","AUS","WMN","4.8","U_RATE","P1Y","2021"
"6096","NB","AUS","WMN","67.9","P_RATE","P1Y","2000"
"6097","NB","AUS","WMN","68.9","P_RATE","P1Y","2001"
"6098","NB","AUS","WMN","68.9","P_RATE","P1Y","2002"
"6099","NB","AUS","WMN","70","P_RATE","P1Y","2003"
"6100","NB","AUS","WMN","69.4","P_RATE","P1Y","2004"
"6101","NB","AUS","WMN","70.7","P_RATE","P1Y","2005"
"6102","NB","AUS","WMN","71.6","P_RATE","P1Y","2006"
"6103","NB","AUS","WMN","72.1","P_RATE","P1Y","2007"
"6104","NB","AUS","WMN","72.4","P_RATE","P1Y","2008"
"6105","NB","AUS","WMN","72.6","P_RATE","P1Y","2009"
"6106","NB","AUS","WMN","72.3","P_RATE","P1Y","2010"
"6107","NB","AUS","WMN","72.5","P_RATE","P1Y","2011"
"6108","NB","AUS","WMN","72.7","P_RATE","P1Y","2012"
